shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.43200000000000005,0.604,0.095,0.6679999999999999,2018-19,KennesawSt.
2pt Jumpers,0.195,0.375,0.055,0.397,2018-19,KennesawSt.
3pt Shots,0.373,0.354,0.006,0.35600000000000004,2018-19,KennesawSt.
