shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.322,0.645,0.048,0.6779999999999999,2014-15
2pt Jumpers,0.311,0.379,0.057999999999999996,0.40299999999999997,2014-15
3pt Shots,0.366,0.344,0.004,0.345,2014-15
