shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.287,0.556,0.077,0.603,2012-13
2pt Jumpers,0.33899999999999997,0.375,0.048,0.39399999999999996,2012-13
3pt Shots,0.374,0.337,0.003,0.33799999999999997,2012-13
