name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
AJ Wilson,32,0.19699999999999998,0.184,0.593,0.034,0,0,2019-20,GeorgeMason
Jordan Miller,22,0.11199999999999999,0.13,0.75,0.077,0.07,0.33299999999999996,2019-20,GeorgeMason
Josh Oduro,14,0.18,0.184,0.778,0.07400000000000001,0.043,0.2,2019-20,GeorgeMason
Greg Calixte,7,0.14300000000000002,0.19399999999999998,1,0.038,0,0,2019-20,GeorgeMason
Goanar Mar,5,0.28600000000000003,0.16699999999999998,0.25,0.023,0,0,2019-20,GeorgeMason
Javon Greene,5,0.037000000000000005,0.034,0.5,0.02,0.071,1,2019-20,GeorgeMason
Jamal Hartwell II,3,0,0,NA,0.012,0.024,1,2019-20,GeorgeMason
Xavier Johnson,3,0.024,0.038,1,0.033,0,0,2019-20,GeorgeMason
Bahaïde Haïdara,1,1,NA,0,0,NA,NA,2019-20,GeorgeMason
Total,92,0.111,0.11699999999999999,0.662,0.04,0.028999999999999998,0.25,2019-20,GeorgeMason
