start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.18899999999999997,0.486,0.43200000000000005,0.54,0.155,0.46,0.413,0.293,2018-19
"Rebound, 11-30 s",0.159,0.496,0.319,0.512,0.263,0.33799999999999997,0.419,0.389,2018-19
"Opp score, 0-10 s",0.055999999999999994,0.531,0.43799999999999994,0.619,0.198,0.526,0.365,0.28600000000000003,2018-19
"Opp score, 11-30 s",0.377,0.516,0.282,0.602,0.276,0.39,0.441,0.36,2018-19
"Steal, 0-10 s",0.048,0.71,0.778,0.7140000000000001,0.062,0.4,0.16,0.5379999999999999,2018-19
"Steal, 11-30 s",0.02,0.515,0.382,0.5379999999999999,0.235,0.375,0.382,0.385,2018-19
Transition,0.293,0.531,0.489,0.598,0.14800000000000002,0.473,0.363,0.309,2018-19
