shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.392,0.565,0.107,0.633,2017-18,AppalachianSt.
2pt Jumpers,0.281,0.34700000000000003,0.046,0.363,2017-18,AppalachianSt.
3pt Shots,0.32799999999999996,0.36200000000000004,0.016,0.368,2017-18,AppalachianSt.
