shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.385,0.61,0.138,0.708,2012-13,Harvard
2pt Jumpers,0.33299999999999996,0.34,0.071,0.366,2012-13,Harvard
3pt Shots,0.28300000000000003,0.331,0.006999999999999999,0.33299999999999996,2012-13,Harvard
