name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Demajeo Wiggins,39,0.184,0.18899999999999997,0.632,0.015,0,0,2017-18,BowlingGreen
Derek Koch,27,0.26,0.239,0.44,0.069,0.125,0.5,2017-18,BowlingGreen
Daeqwon Plowden,18,0.23399999999999999,0.28600000000000003,0.667,0.059000000000000004,0,0,2017-18,BowlingGreen
Antwon Lillard,9,0.115,0.18600000000000003,0.889,0,0,NA,2017-18,BowlingGreen
Justin Turner,8,0.047,0.08199999999999999,0.857,0.006999999999999999,0,0,2017-18,BowlingGreen
Jeffrey Uju,5,0.23800000000000002,0.1,0.2,0,0,NA,2017-18,BowlingGreen
Joniya Gadson,3,0.273,0.28600000000000003,0.667,0,0,NA,2017-18,BowlingGreen
Dylan Frye,3,0.026000000000000002,0,0,0.012,0,0,2017-18,BowlingGreen
Rodrick Caldwell,2,0,0,NA,0.027999999999999997,0.036000000000000004,0.5,2017-18,BowlingGreen
Matt Fox,2,0.28600000000000003,0,0,0,0,NA,2017-18,BowlingGreen
Nelly Cummings,1,0.022000000000000002,0,0,0,0,NA,2017-18,BowlingGreen
Total,117,0.136,0.146,0.579,0.019,0.012,0.222,2017-18,BowlingGreen
