name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
John Shurna,20,0.083,0.107,0.818,0.049,0.02,0.14300000000000002,2011-12,Northwestern
Drew Crawford,11,0.09300000000000001,0.059000000000000004,0.4,0.006999999999999999,0,0,2011-12,Northwestern
Luka Mirkovic,8,0.121,0.075,0.375,0,0,NA,2011-12,Northwestern
Reggie Hearn,7,0.12300000000000001,0.095,0.5710000000000001,0,0,NA,2011-12,Northwestern
Nick Fruendt,5,0.5,0.6,0.75,0.25,NA,0,2011-12,Northwestern
Davide Curletti,5,0.128,0.087,0.4,0,0,NA,2011-12,Northwestern
JerShon Cobb,3,0.10300000000000001,0.105,0.667,0,0,NA,2011-12,Northwestern
Alex Marcotullio,3,0.111,0.2,1,0.16699999999999998,0,0,2011-12,Northwestern
James Montgomery,1,0,NA,NA,1,NA,0,2011-12,Northwestern
Dave Sobolewski,1,0.018000000000000002,0,0,0,0,NA,2011-12,Northwestern
Omar Jimenez,1,NA,NA,NA,1,1,1,2011-12,Northwestern
Total,65,0.099,0.091,0.569,0.026000000000000002,0.011000000000000001,0.16699999999999998,2011-12,Northwestern
