shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.34600000000000003,0.616,0.114,0.695,2011-12,Northwestern
2pt Jumpers,0.29600000000000004,0.375,0.083,0.409,2011-12,Northwestern
3pt Shots,0.35700000000000004,0.355,0.011000000000000001,0.359,2011-12,Northwestern
