shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.361,0.575,0.095,0.636,2017-18
2pt Jumpers,0.248,0.35100000000000003,0.035,0.364,2017-18
3pt Shots,0.391,0.326,0.009000000000000001,0.32899999999999996,2017-18
