shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.358,0.57,0.136,0.66,2015-16,Tennessee
2pt Jumpers,0.293,0.349,0.08,0.38,2015-16,Tennessee
3pt Shots,0.349,0.342,0.008,0.344,2015-16,Tennessee
