start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.14,0.512,0.406,0.594,0.237,0.45799999999999996,0.35700000000000004,0.303,2015-16
"Rebound, 11-30 s",0.212,0.505,0.231,0.54,0.37799999999999995,0.373,0.391,0.408,2015-16
"Opp score, 0-10 s",0.064,0.408,0.281,0.531,0.254,0.44799999999999995,0.465,0.20800000000000002,2015-16
"Opp score, 11-30 s",0.39299999999999996,0.46799999999999997,0.19399999999999998,0.489,0.41,0.395,0.396,0.355,2015-16
"Steal, 0-10 s",0.053,0.622,0.617,0.69,0.07400000000000001,0.28600000000000003,0.309,0.379,2015-16
"Steal, 11-30 s",0.017,0.5329999999999999,0.133,1,0.4,0.5,0.467,0.28600000000000003,2015-16
Transition,0.258,0.509,0.418,0.613,0.20800000000000002,0.442,0.374,0.287,2015-16
