name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Deshawn Freeman,53,0.249,0.287,0.633,0.055999999999999994,0.087,0.5,2016-17
C.J. Gettys,40,0.29100000000000004,0.318,0.73,0.044000000000000004,0,0,2016-17
Mike Williams,27,0.237,0.265,0.591,0.06,0.11800000000000001,0.667,2016-17
Shaquille Doorson,17,0.5379999999999999,0.6,0.643,0.5,0.667,0.667,2016-17
Eugene Omoruyi,15,0.28300000000000003,0.23800000000000002,0.385,0.077,0,0,2016-17
Candido Sa,13,0.245,0.28600000000000003,0.615,0,0,NA,2016-17
Ibrahima Diallo,7,0.278,0.4,0.4,0.25,0,0,2016-17
Jonathan Laurent,6,0.08900000000000001,0.069,0.4,0.111,0,0,2016-17
Issa Thiam,5,0.308,0.2,0.5,0,0,NA,2016-17
Corey Sanders,3,0.013999999999999999,0.01,0.33299999999999996,0,0,NA,2016-17
Nigel Johnson,1,0.01,0.021,1,0,0,NA,2016-17
Total,187,0.17600000000000002,0.201,0.608,0.034,0.039,0.33299999999999996,2016-17
