shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.37799999999999995,0.531,0.16899999999999998,0.639,2016-17,Rutgers
2pt Jumpers,0.245,0.364,0.063,0.389,2016-17,Rutgers
3pt Shots,0.377,0.327,0.006,0.32899999999999996,2016-17,Rutgers
