shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.32899999999999996,0.58,0.135,0.6709999999999999,2017-18,SouthernCalifornia
2pt Jumpers,0.278,0.401,0.069,0.431,2017-18,SouthernCalifornia
3pt Shots,0.39299999999999996,0.35200000000000004,0.012,0.35600000000000004,2017-18,SouthernCalifornia
