name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Nick Rakocevic,39,0.22399999999999998,0.231,0.75,0.121,0.182,0.5710000000000001,2017-18
Chimezie Metu,25,0.10400000000000001,0.10400000000000001,0.684,0.036000000000000004,0.044000000000000004,0.5,2017-18
Bennie Boatwright,15,0.17300000000000001,0.16699999999999998,0.556,0.08199999999999999,0.032,0.16699999999999998,2017-18
Elijah Stewart,10,0.08900000000000001,0.109,0.75,0.043,0.111,1,2017-18
Jonah Mathews,8,0.13699999999999998,0.147,0.7140000000000001,0.016,0,0,2017-18
Jordan Usher,7,0.111,0.048,0.25,0.091,0.083,0.33299999999999996,2017-18
Jordan McLaughlin,7,0.031,0.043,0.75,0.023,0.028999999999999998,0.5,2017-18
Shaqquan Aaron,4,0.061,0.065,0.667,0.055999999999999994,0,0,2017-18
Harrison Henderson,2,0.25,0,0,0.25,1,1,2017-18
Charles O'Bannon,1,0.125,0,0,0,0,NA,2017-18
Total,118,0.11,0.11800000000000001,0.67,0.049,0.057999999999999996,0.44799999999999995,2017-18
