shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.395,0.545,0.059000000000000004,0.579,2018-19
2pt Jumpers,0.25,0.389,0.033,0.402,2018-19
3pt Shots,0.355,0.348,0.009000000000000001,0.35100000000000003,2018-19
