shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.366,0.55,0.105,0.614,2017-18,BallSt.
2pt Jumpers,0.272,0.345,0.06,0.366,2017-18,BallSt.
3pt Shots,0.36200000000000004,0.361,0.006,0.363,2017-18,BallSt.
