name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Kyle Barone,43,0.185,0.243,0.897,0.046,0.059000000000000004,0.5,2012-13
Stephen Madison,10,0.048,0.076,1,0.048,0,0,2012-13
Marcus Bell,10,0.3,0.267,0.444,0.111,0,0,2012-13
Mansa Habeeb,7,0.046,0.057,0.667,0.11800000000000001,0,0,2012-13
Joe Kammerer,6,0.273,0.231,0.5,0,0,NA,2012-13
Wendell Faines,5,0.2,0.077,0.2,0,0,NA,2012-13
Mike McChristian,5,0.091,0.111,0.8,0,0,NA,2012-13
Connor Hill,1,0,0,NA,0,0,NA,2012-13
Robert Harris,1,0,0,NA,0.05,0,0,2012-13
Denzel Douglas,1,0,0,NA,0,0,NA,2012-13
Total,89,0.11,0.138,0.76,0.036000000000000004,0.018000000000000002,0.16699999999999998,2012-13
