shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.33399999999999996,0.674,0.052000000000000005,0.711,2015-16,Richmond
2pt Jumpers,0.342,0.318,0.061,0.33899999999999997,2015-16,Richmond
3pt Shots,0.324,0.36,0.005,0.36200000000000004,2015-16,Richmond
