name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jakarr Sampson,40,0.21100000000000002,0.244,0.731,0.044000000000000004,0.055999999999999994,0.5,2012-13
Chris Obekpa,29,0.444,0.382,0.542,0.07400000000000001,0.14300000000000002,0.6,2012-13
Amir Garrett,22,0.171,0.125,0.429,0.109,0.2,0.5710000000000001,2012-13
Sir'Dominic Pointer,14,0.188,0.196,0.75,0.03,0,0,2012-13
D'Angelo Harrison,8,0.02,0.032,1,0.044000000000000004,0.076,0.7140000000000001,2012-13
Phil Greene,6,0.073,0.045,0.33299999999999996,0.009000000000000001,0.011000000000000001,0.5,2012-13
Jamal Branch,4,0.026000000000000002,0.05,1,0.055,0,0,2012-13
Felix Balamou,3,0.111,0.071,0.33299999999999996,0,0,NA,2012-13
Christian Jones,3,0.1,0.14300000000000002,1,0.024,0.071,1,2012-13
Marc-Antoine Bourgault,2,0,0,NA,0.125,0,0,2012-13
Total,131,0.171,0.171,0.616,0.040999999999999995,0.053,0.488,2012-13
