name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
De'Mon Brooks,28,0.131,0.155,0.769,0.02,0.031,0.5,2012-13
Jake Cohen,15,0.061,0.061,0.667,0.061,0.059000000000000004,0.33299999999999996,2012-13
Chris Czerapowicz,7,0.128,0.087,0.4,0.027000000000000003,0,0,2012-13
Nik Cochran,6,0.022000000000000002,0.038,1,0.07400000000000001,0,0,2012-13
Tom Droney,4,0.057999999999999996,0.061,0.667,0.071,0.125,1,2012-13
Tyler Kalinoski,3,0.09699999999999999,0.059000000000000004,0.33299999999999996,0,0,NA,2012-13
Clint Mann,3,0.077,0.17600000000000002,1,0,0,NA,2012-13
Jordan Barham,3,0.136,0.16699999999999998,1,0,0,NA,2012-13
Jp Kuhlman,1,0.016,0.028999999999999998,1,0,0,NA,2012-13
Connor Perkey,1,1,1,1,NA,NA,NA,2012-13
II Archie,1,0.25,NA,0,0,0,NA,2012-13
Total,72,0.086,0.099,0.7140000000000001,0.027999999999999997,0.023,0.308,2012-13
