name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Jake Cohen,344,0.609,0.552,0.42700000000000005,0.6729999999999999,0.535,0.28800000000000003,0.34299999999999997,0.353,0.285,0.38799999999999996,0.9740000000000001,0.44799999999999995,0.831,2012-13
De'Mon Brooks,340,0.5630000000000001,0.513,0.5820000000000001,0.652,0.33299999999999996,0.297,0.317,0.156,0.121,0.22,0.889,0.465,0.747,2012-13
Chris Czerapowicz,267,0.555,0.5429999999999999,0.146,0.59,0.565,0.27699999999999997,0.43200000000000005,0.469,0.5770000000000001,0.39,0.9670000000000001,0.09,0.792,2012-13
Tyler Kalinoski,202,0.5770000000000001,0.557,0.153,0.5479999999999999,0.647,0.099,0.65,0.5379999999999999,0.748,0.364,0.927,0.233,0.723,2012-13
Jp Kuhlman,189,0.552,0.513,0.33899999999999997,0.547,0.429,0.275,0.442,0.609,0.386,0.35600000000000004,1,0.386,0.726,2012-13
Nik Cochran,174,0.721,0.632,0.259,0.578,0.192,0.155,0.33299999999999996,0.111,0.586,0.49,0.84,0.713,0.935,2012-13
Clint Mann,110.00000000000001,0.49,0.45,0.355,0.436,0.235,0.46399999999999997,0.373,0.684,0.182,0.45,1,0.318,0.7140000000000001,2012-13
Tom Droney,109.00000000000001,0.552,0.486,0.47700000000000004,0.635,0.273,0.128,0.5710000000000001,0.25,0.39399999999999996,0.18600000000000003,0.875,0.413,0.8440000000000001,2012-13
Jordan Barham,36,0.615,0.583,0.611,0.818,0.16699999999999998,0.278,0.3,0.33299999999999996,0.111,0,NA,0.556,0.7,2012-13
Jake Belford,16,0.362,0.312,0.5,0.5,0.5,0.375,0.16699999999999998,1,0.125,0,NA,0.43799999999999994,0.5710000000000001,2012-13
II Archie,13,0.315,0.192,0.308,0,NA,0.462,0.16699999999999998,1,0.231,0.33299999999999996,1,0.462,0.833,2012-13
Ali Mackay,6,0.4710000000000001,0.5,0.5,1,1,0.16699999999999998,0,NA,0.33299999999999996,0,NA,0.5,0.33299999999999996,2012-13
Clay Tormey,4,0.092,0,0.25,0,NA,0.75,0,NA,0,NA,NA,0.75,0.33299999999999996,2012-13
Youssef Mejri,2,0.6779999999999999,0.5,0,NA,NA,0.5,1,1,0.5,0,NA,1,1,2012-13
Connor Perkey,1,1.026,1,1,1,0,0,NA,NA,0,NA,NA,2,1,2012-13
Total,1813,0.58,0.532,0.361,0.619,0.39799999999999996,0.256,0.37799999999999995,0.415,0.38299999999999995,0.369,0.934,0.38799999999999996,0.797,2012-13
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13
