name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Noah Vonleh,29,0.207,0.25,0.7140000000000001,0.021,0,0,2013-14
Troy Williams,22,0.179,0.19,0.632,0.079,0.105,0.667,2013-14
Will Sheehey,17,0.139,0.136,0.6,0.025,0.027000000000000003,0.5,2013-14
Jeremy Hollowell,17,0.205,0.265,0.6,0.043,0,0,2013-14
Devin Davis,15,0.308,0.318,0.583,0.25,0.2,0.33299999999999996,2013-14
Hanner Mosquera-Perea,10,0.303,0.35,0.7,0,0,NA,2013-14
Luke Fischer,9,0.391,0.35700000000000004,0.556,0,0,NA,2013-14
Stanford Robinson,4,0.040999999999999995,0.036000000000000004,0.5,0,0,NA,2013-14
Jeff Howard,4,0.33299999999999996,0.2,0.33299999999999996,0.5,NA,0,2013-14
Austin Etherington,4,0.2,0.222,0.5,0,0,NA,2013-14
Collin Hartman,2,0.25,0,0,0.25,0.33299999999999996,1,2013-14
Kevin Yogi Ferrell,1,0.01,0.019,1,0,0,NA,2013-14
Evan Gordon,1,0,0,NA,0.028999999999999998,0,0,2013-14
Peter Jurkin,1,1,NA,0,0,NA,NA,2013-14
Total,136,0.152,0.16699999999999998,0.615,0.033,0.032,0.35700000000000004,2013-14
