start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.114,0.596,0.359,0.75,0.18600000000000003,0.355,0.455,0.382,2016-17,Brown
"Rebound, 11-30 s",0.235,0.569,0.36200000000000004,0.645,0.262,0.37799999999999995,0.376,0.419,2016-17,Brown
"Score, 0-10 s",0.043,0.643,0.397,0.72,0.175,0.545,0.429,0.40700000000000003,2016-17,Brown
"Score, 11-30 s",0.389,0.535,0.33299999999999996,0.672,0.276,0.401,0.391,0.342,2016-17,Brown
"Steal, 0-10 s",0.073,0.722,0.679,0.778,0.094,0.4,0.226,0.45799999999999996,2016-17,Brown
"Steal, 11-30 s",0.031,0.5,0.33299999999999996,0.5329999999999999,0.289,0.308,0.37799999999999995,0.41200000000000003,2016-17,Brown
Transition,0.23,0.644,0.467,0.758,0.155,0.40399999999999997,0.37799999999999995,0.402,2016-17,Brown
