shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.335,0.627,0.109,0.703,2011-12,Furman
2pt Jumpers,0.354,0.363,0.067,0.389,2011-12,Furman
3pt Shots,0.311,0.306,0.01,0.31,2011-12,Furman
