name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jalen Hayes,22,0.08800000000000001,0.071,0.588,0.026000000000000002,0.013999999999999999,0.2,2016-17
Martez Walker,19,0.084,0.09,0.667,0.048,0.077,0.5,2016-17
Isaiah Brock,17,0.142,0.129,0.688,0.055999999999999994,0,0,2016-17
Brad Brechting,7,0.171,0.182,0.5710000000000001,0,0,NA,2016-17
Sherron Dorsey-Walker,6,0.057,0.087,0.8,0.013000000000000001,0,0,2016-17
Xavier Hill-Mais,5,0.07,0.067,0.6,0,0,NA,2016-17
Chris Palombizio,2,0.154,0.16699999999999998,0.5,0,0,NA,2016-17
Brailen Neely,1,0,0,NA,0.062,0,0,2016-17
Nick Daniels,1,0,0,NA,0,0,NA,2016-17
Jaevin Cumberland,1,0.14300000000000002,0.5,1,0,0,NA,2016-17
Total,81,0.083,0.086,0.647,0.02,0.011000000000000001,0.2,2016-17
