name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Tyrell Johnson,14,0.192,0.185,0.5,0.08199999999999999,0.067,0.25,2015-16,AppalachianSt.
Ronshad Shabazz,13,0.126,0.17,0.615,0,0,NA,2015-16,AppalachianSt.
Michael Obacha,7,0.129,0.053,0.25,0.13,0.25,1,2015-16,AppalachianSt.
Jacob Lawson,7,0.086,0.14300000000000002,1,0.036000000000000004,0.077,1,2015-16,AppalachianSt.
Matt O'Boyle,5,0.222,0.4,1,0.182,0.5,1,2015-16,AppalachianSt.
Griffin Kinney,4,0.026000000000000002,0.021,0.5,0.027999999999999997,0.042,0.5,2015-16,AppalachianSt.
Emarius Logan,3,0,0,NA,0.055999999999999994,0.111,0.667,2015-16,AppalachianSt.
Jake Babic,3,0.059000000000000004,0.33299999999999996,1,0,0,NA,2015-16,AppalachianSt.
Bennett Holley,3,0.33299999999999996,0,0,0.125,0.2,1,2015-16,AppalachianSt.
Chris Burgess,2,0,0,NA,0,0,NA,2015-16,AppalachianSt.
Dustin Clarke,1,0.25,0.5,1,0,0,NA,2015-16,AppalachianSt.
Mike Kobani,1,1,1,1,0,NA,NA,2015-16,AppalachianSt.
Frank Eaves,1,0,0,NA,0,0,NA,2015-16,AppalachianSt.
Total,64,0.076,0.095,0.625,0.031,0.06,0.706,2015-16,AppalachianSt.
