name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Alex Larsson,21,0.163,0.16399999999999998,0.733,0.051,0.045,0.33299999999999996,2017-18,UCRiverside
Menno Dijkstra,15,0.195,0.182,0.75,0.156,0.091,0.14300000000000002,2017-18,UCRiverside
Brandon Rosser,12,0.179,0.18899999999999997,0.7,0.045,0.067,0.5,2017-18,UCRiverside
Chance Murray,8,0.054000000000000006,0.07400000000000001,0.667,0.008,0,0,2017-18,UCRiverside
Idy Diallo,7,0.14300000000000002,0.158,0.75,0.10300000000000001,0.091,0.33299999999999996,2017-18,UCRiverside
Ajani Kennedy,7,0.294,0.308,0.8,0.1,0.14300000000000002,0.5,2017-18,UCRiverside
Eric Rwahwire,4,0.16699999999999998,0.33299999999999996,1,0.17600000000000002,0,0,2017-18,UCRiverside
James Jackson,3,0.125,0.1,0.33299999999999996,0,0,NA,2017-18,UCRiverside
Dikymbe Martin,3,0,0,NA,0.023,0,0,2017-18,UCRiverside
DJ Sylvester,3,0.061,0.095,0.667,0,0,NA,2017-18,UCRiverside
Ryker Pierce,2,0.33299999999999996,1,1,0.33299999999999996,NA,0,2017-18,UCRiverside
Koh Flippin,1,0.067,0.125,1,0,0,NA,2017-18,UCRiverside
Dominick Pickett,1,0.14300000000000002,0,0,0,0,NA,2017-18,UCRiverside
Alec Hickman,1,0.14300000000000002,0,0,0,0,NA,2017-18,UCRiverside
Jayvon Brown,1,0,0,NA,0,0,NA,2017-18,UCRiverside
Total,89,0.111,0.129,0.695,0.043,0.027999999999999997,0.214,2017-18,UCRiverside
