shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.297,0.619,0.095,0.6829999999999999,2017-18,UCRiverside
2pt Jumpers,0.305,0.325,0.077,0.35200000000000004,2017-18,UCRiverside
3pt Shots,0.39799999999999996,0.33,0.004,0.331,2017-18,UCRiverside
