shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.425,0.596,0.091,0.6559999999999999,2016-17
2pt Jumpers,0.228,0.348,0.027999999999999997,0.358,2016-17
3pt Shots,0.34700000000000003,0.342,0.002,0.342,2016-17
