shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.35200000000000004,0.552,0.121,0.629,2016-17,KansasSt.
2pt Jumpers,0.307,0.344,0.081,0.375,2016-17,KansasSt.
3pt Shots,0.34,0.382,0,0.382,2016-17,KansasSt.
