name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Nate Grimes,27,0.153,0.168,0.7829999999999999,0.044000000000000004,0.047,0.5,2018-19,FresnoSt.
Aguir Agau,9,0.196,0.16699999999999998,0.444,0,0,NA,2018-19,FresnoSt.
Christian Gray,9,0.258,0.083,0.125,0.091,0,0,2018-19,FresnoSt.
Braxton Huggins,3,0.018000000000000002,0,0,0.013999999999999999,0.034,1,2018-19,FresnoSt.
Sam Bittner,2,0.040999999999999995,0.07400000000000001,1,0,0,NA,2018-19,FresnoSt.
Deshon Taylor,2,0.009000000000000001,0.016,1,0,0,NA,2018-19,FresnoSt.
New Williams,2,0,0,NA,0.087,0.083,0.5,2018-19,FresnoSt.
Johnny McWilliams,2,0.16699999999999998,0.222,1,0,0,NA,2018-19,FresnoSt.
Lazaro Rojas,2,0.036000000000000004,0,0,0.048,0.111,1,2018-19,FresnoSt.
Noah Blackwell,1,0.045,0.077,1,0,0,NA,2018-19,FresnoSt.
Total,59,0.081,0.083,0.5920000000000001,0.025,0.032,0.556,2018-19,FresnoSt.
