name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Quinton Alston,30,0.295,0.341,0.609,0.113,0.385,0.833,2019-20,MississippiVal.
Brandon Kimble,18,0.231,0.308,0.8,0.059000000000000004,0.062,0.33299999999999996,2019-20,MississippiVal.
Jordan Lyons,13,0.124,0.183,0.917,0.042,0,0,2019-20,MississippiVal.
Caleb Hunter,10,0.048,0.048,0.5,0.013000000000000001,0.053,1,2019-20,MississippiVal.
Gebreal Samaha,9,0.28,0.33299999999999996,0.5710000000000001,0.5,0,0,2019-20,MississippiVal.
Michael Green,7,0.068,0.067,0.6,0.008,0.01,0.5,2019-20,MississippiVal.
Torico Simmons,7,0.015,0.036000000000000004,1,0.045,0.055999999999999994,0.4,2019-20,MississippiVal.
Cossy Kowouto,5,0.556,1,1,0,NA,NA,2019-20,MississippiVal.
Dario Milojevic,3,0.3,0,0,0,NA,NA,2019-20,MississippiVal.
Rivers Richard,3,0.5,1,0.667,0,0,NA,2019-20,MississippiVal.
Ahmadu Sarnor,2,0.125,0.33299999999999996,1,0,0,NA,2019-20,MississippiVal.
Total,107,0.14300000000000002,0.185,0.691,0.032,0.05,0.5,2019-20,MississippiVal.
