shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.368,0.591,0.099,0.6559999999999999,2017-18,NJIT
2pt Jumpers,0.301,0.41200000000000003,0.044000000000000004,0.431,2017-18,NJIT
3pt Shots,0.331,0.36,0.019,0.36700000000000005,2017-18,NJIT
