name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Zach LeDay,48,0.159,0.16399999999999998,0.568,0.134,0.069,0.182,2015-16
Chris Clarke,24,0.198,0.2,0.55,0.154,0,0,2015-16
",KERRY",14,0.183,0.17600000000000002,0.6920000000000001,0.032,0,0,2015-16
Johnny Hamilton,11,0.42100000000000004,0.636,0.875,0.5,0.5,0.33299999999999996,2015-16
Jalen Hudson,11,0.078,0.07400000000000001,0.444,0.04,0.059000000000000004,0.5,2015-16
Satchel Pierce,5,0.308,0.444,1,0.16699999999999998,0,0,2015-16
Justin Bibbs,4,0.013999999999999999,0.023,1,0.046,0,0,2015-16
Kerry Blackshear,4,0.267,0.111,0.25,0,0,NA,2015-16
Shane Henry,4,0.14800000000000002,0.091,0.5,0,0,NA,2015-16
Justin Robinson,3,0.024,0.048,1,0.028999999999999998,0.111,1,2015-16
KERRY,2,0.5,0.5,0.5,0,NA,NA,2015-16
Seth Allen,2,0.013000000000000001,0.013999999999999999,0.5,0,0,NA,2015-16
Greg Donlon,1,NA,NA,NA,0.16699999999999998,0,0,2015-16
Matt Galloway,1,0.5,1,1,NA,NA,NA,2015-16
Devin Wilson,1,0,0,NA,0,NA,NA,2015-16
00,1,0.5,NA,0,NA,NA,NA,2015-16
Total,136,0.111,0.124,0.602,0.069,0.036000000000000004,0.185,2015-16
