name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Alfonzo McKinnie,41,0.281,0.278,0.688,0.10099999999999999,0.111,0.444,2011-12,EasternIll.
James Hollowell,10,0.21899999999999997,0.22699999999999998,0.7140000000000001,0.051,0,0,2011-12,EasternIll.
Zavier Sanders,9,0.29600000000000004,0.375,0.75,0.012,0,0,2011-12,EasternIll.
Nick McFarlin,9,0.381,0.375,0.75,0.045,0.25,1,2011-12,EasternIll.
Josh Piper,8,0.121,0.115,0.75,0.085,0.1,0.5,2011-12,EasternIll.
Jeremy Granger,4,0.026000000000000002,0.023,0.5,0.01,0.01,0.5,2011-12,EasternIll.
Morris Woods,3,0.214,0.273,1,0,0,NA,2011-12,EasternIll.
Alex Lubsey,2,0,0,NA,0.33299999999999996,0,0,2011-12,EasternIll.
Joey Miller,2,0.038,0.04,0.5,0,0,NA,2011-12,EasternIll.
Malcolm Herron,1,0,0,NA,0.048,0,0,2011-12,EasternIll.
Taylor Jones,1,0.25,0.25,1,0,0,NA,2011-12,EasternIll.
Total,90,0.157,0.17800000000000002,0.716,0.032,0.03,0.348,2011-12,EasternIll.
