name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jalen Cannon,40,0.233,0.25,0.6859999999999999,0.062,0.031,0.2,2012-13
Akeem Johnson,25,0.172,0.16699999999999998,0.48,0,0,NA,2012-13
Travis Nichols,22,0.33899999999999997,0.317,0.65,0.043,0.067,0.5,2012-13
Lowell Ulmer,12,0.4,0.467,0.583,0,NA,NA,2012-13
Anthony White,5,0.217,0.33299999999999996,0.8,0,0,NA,2012-13
Kevin Douglas,3,0.15,0.16699999999999998,0.667,0,0,NA,2012-13
Matt Milk,2,0.25,0,0,0,0,NA,2012-13
Aleksandar Isailovic,1,0.091,0,0,0,NA,NA,2012-13
Brent Jones,1,0,0,NA,0.02,0.062,1,2012-13
P.J. Santavenere,1,0.083,0,0,0,0,NA,2012-13
Total,112,0.168,0.18100000000000002,0.596,0.023,0.027000000000000003,0.375,2012-13
