shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.446,0.598,0.067,0.6409999999999999,2012-13
2pt Jumpers,0.252,0.349,0.035,0.361,2012-13
3pt Shots,0.302,0.325,0.005,0.326,2012-13
