name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Chris Boucher,51,0.297,0.257,0.617,0.182,0.14300000000000002,0.25,2015-16
Dillon Brooks,38,0.20600000000000002,0.19,0.5710000000000001,0.017,0.013000000000000001,0.33299999999999996,2015-16
Elgin Cook,31,0.134,0.16399999999999998,0.7140000000000001,0.023,0,0,2015-16
Jordan Bell,18,0.15,0.107,0.444,0,0,NA,2015-16
Tyler Dorsey,13,0.095,0.11900000000000001,0.727,0.03,0,0,2015-16
Dwayne Benjamin,10,0.154,0.098,0.4,0,0,NA,2015-16
Casey Benson,3,0.068,0.08,0.667,0,0,NA,2015-16
Roman Sorkin,1,0.067,0,0,0,0,NA,2015-16
Trevor Manuel,1,0.33299999999999996,0,0,0,0,NA,2015-16
Total,166,0.166,0.158,0.591,0.022000000000000002,0.01,0.16699999999999998,2015-16
