name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Gerrale Gates,19,0.11900000000000001,0.16,0.667,0.08,0.059000000000000004,0.28600000000000003,2019-20
Troy Green,14,0.079,0.081,0.545,0.024,0.036000000000000004,0.667,2019-20
Jahmel Myers,11,0.114,0.1,0.6,0.019,0.034,1,2019-20
Ahren Freeman,10,0.114,0.055999999999999994,0.33299999999999996,0.034,0.083,1,2019-20
Rodney Carson,9,0.276,0.235,0.5,0.024,0,0,2019-20
Jaylen Key,8,0.113,0.14300000000000002,0.833,0.017,0.036000000000000004,1,2019-20
Bryson Robinson,7,0.065,0.068,0.6,0.024,0.031,0.5,2019-20
Raquan Brown,4,0.154,0.14300000000000002,0.5,0,0,NA,2019-20
Damion Rosser,3,0.059000000000000004,0.04,0.5,0.038,0.125,1,2019-20
Lamont Berzat,2,0.028999999999999998,0.059000000000000004,1,0,0,NA,2019-20
Total,87,0.099,0.09699999999999999,0.574,0.031,0.040999999999999995,0.556,2019-20
