name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Cameron Moore,42,0.182,0.192,0.6970000000000001,0.045,0.086,0.667,2011-12
Ovie Soko,20,0.139,0.162,0.706,0.027000000000000003,0.053,0.5,2011-12
Jekore Tyler,8,0.13,0.174,0.667,0.034,0.062,0.5,2011-12
Jordan Swing,8,0.1,0.083,0.5,0.047,0.08,0.5,2011-12
Robert Williams,7,0.171,0.133,0.33299999999999996,0,0,NA,2011-12
Preston Purifoy,7,0.19399999999999998,0.11800000000000001,0.33299999999999996,0.04,0.071,1,2011-12
Alexander Scotland-Williamson,2,0.667,0.5,0.5,0,NA,NA,2011-12
K.C. Whitaker,1,0.25,0.5,1,0,0,NA,2011-12
Herb Harrison,1,0.25,0.33299999999999996,1,0,0,NA,2011-12
Total,96,0.147,0.157,0.632,0.035,0.065,0.611,2011-12
