start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.098,0.484,0.652,0.505,0.187,0.414,0.161,0.32,2014-15,GeorgeWashington
"Rebound, 11-30 s",0.284,0.493,0.312,0.521,0.321,0.319,0.366,0.415,2014-15,GeorgeWashington
"Opp score, 0-10 s",0.03,0.426,0.489,0.565,0.27699999999999997,0.308,0.23399999999999999,0.182,2014-15,GeorgeWashington
"Opp score, 11-30 s",0.387,0.44799999999999995,0.324,0.545,0.345,0.318,0.331,0.327,2014-15,GeorgeWashington
"Steal, 0-10 s",0.057,0.6829999999999999,0.8220000000000001,0.784,0.08900000000000001,0.25,0.08900000000000001,0.125,2014-15,GeorgeWashington
"Steal, 11-30 s",0.027999999999999997,0.389,0.289,0.308,0.222,0.3,0.489,0.318,2014-15,GeorgeWashington
Transition,0.185,0.536,0.6779999999999999,0.616,0.171,0.36,0.151,0.25,2014-15,GeorgeWashington
