name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Chase Fieler,22,0.10800000000000001,0.12,0.7,0.021,0,0,2013-14,FGCU
Nate Hicks,17,0.21,0.222,0.706,0,0,NA,2013-14,FGCU
Jamail Jones,16,0.114,0.153,0.6920000000000001,0.040999999999999995,0,0,2013-14,FGCU
Eric McKnight,10,0.11800000000000001,0.138,0.8,0,0,NA,2013-14,FGCU
Brett Comer,7,0.031,0.026000000000000002,0.429,0,0,NA,2013-14,FGCU
Bernard Thompson,6,0.048,0.049,0.6,0.009000000000000001,0.02,1,2013-14,FGCU
Dajuan Graf,3,0.022000000000000002,0,0,0.016,0.036000000000000004,1,2013-14,FGCU
Marcus Blake,2,0.14300000000000002,0,0,0,0,NA,2013-14,FGCU
Kevin Boyle,1,0.5,NA,0,0,NA,NA,2013-14,FGCU
Total,84,0.08800000000000001,0.098,0.645,0.015,0.009000000000000001,0.28600000000000003,2013-14,FGCU
