shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.369,0.619,0.084,0.677,2017-18,HoustonBaptist
2pt Jumpers,0.26899999999999996,0.409,0.053,0.43200000000000005,2017-18,HoustonBaptist
3pt Shots,0.36200000000000004,0.39399999999999996,0.006,0.396,2017-18,HoustonBaptist
