name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Savon Goodman,31,0.195,0.16699999999999998,0.552,0.04,0.105,1,2014-15
Eric Jacobsen,15,0.13,0.14800000000000002,0.8,0,0,NA,2014-15
Shaquielle McKissic,14,0.065,0.077,0.7,0.036000000000000004,0.083,0.5,2014-15
Bo Barnes,12,0.21899999999999997,0.25,0.7140000000000001,0.13,0.3,1,2014-15
Willie Atwood,4,0.2,0.25,0.5,0,0,NA,2014-15
Tra Holder,2,0.033,0.069,1,0,0,NA,2014-15
Gerry Blakes,2,0.018000000000000002,0.016,0.5,0,0,NA,2014-15
Jonathan Gilling,2,0.222,0.2,0.5,0,0,NA,2014-15
Sai Tummala,1,0.33299999999999996,0.5,1,0,NA,NA,2014-15
Kodi Justice,1,0,0,NA,0.05,0,0,2014-15
Roosevelt Scott,1,0.027000000000000003,0.045,1,0,0,NA,2014-15
Total,85,0.1,0.109,0.6579999999999999,0.019,0.043,0.75,2014-15
