name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jared Berggren,21,0.155,0.191,0.812,0.057,0.071,0.4,2011-12,Wisconsin
Mike Bruesewitz,15,0.191,0.195,0.615,0.07400000000000001,0,0,2011-12,Wisconsin
Ryan Evans,12,0.07400000000000001,0.071,0.5710000000000001,0.024,0.035,0.6,2011-12,Wisconsin
Jordan Taylor,10,0.098,0.08900000000000001,0.5,0.006,0.018000000000000002,1,2011-12,Wisconsin
Ben Brust,6,0.059000000000000004,0,0,0.040999999999999995,0.11800000000000001,1,2011-12,Wisconsin
Josh Gasser,6,0.096,0.133,0.8,0.027999999999999997,0.083,1,2011-12,Wisconsin
Frank Kaminsky,4,0.235,0.25,0.75,0,0,NA,2011-12,Wisconsin
Traevon Jackson,3,0.667,0.5,0.5,0.125,0,0,2011-12,Wisconsin
Rob Wilson,3,0.111,0.111,0.5,0.028999999999999998,0,0,2011-12,Wisconsin
Total,80,0.124,0.134,0.644,0.028999999999999998,0.039,0.5,2011-12,Wisconsin
