shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.344,0.51,0.11800000000000001,0.579,2011-12
2pt Jumpers,0.415,0.344,0.057,0.365,2011-12
3pt Shots,0.24100000000000002,0.294,0.018000000000000002,0.299,2011-12
