shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.282,0.635,0.08800000000000001,0.6970000000000001,2016-17,Dayton
2pt Jumpers,0.324,0.325,0.133,0.374,2016-17,Dayton
3pt Shots,0.395,0.325,0.011000000000000001,0.32899999999999996,2016-17,Dayton
