name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Xeyrius Williams,17,0.226,0.111,0.33299999999999996,0.111,0.16699999999999998,0.6,2016-17
Ryan Mikesell,13,0.192,0.20600000000000002,0.7,0.08800000000000001,0.25,1,2016-17
Kendall Pollard,9,0.067,0.055999999999999994,0.5710000000000001,0.018000000000000002,0.021,0.5,2016-17
Charles Cooke,8,0.027000000000000003,0,0,0.051,0.067,0.4,2016-17
Sam Miller,7,0.174,0.14300000000000002,0.5,0.111,0.2,0.667,2016-17
John Crosby,6,0.067,0.125,1,0.065,0.16699999999999998,0.33299999999999996,2016-17
Josh Cunningham,5,0.12,0.059000000000000004,0.33299999999999996,0.11800000000000001,0,0,2016-17
Kyle Davis,2,0.013999999999999999,0,0,0.053,0,0,2016-17
Trey Landers,2,0,0,NA,0.5,1,1,2016-17
Darrell Davis,1,0.045,0,0,0,0,NA,2016-17
Scoochie Smith,1,0.009000000000000001,0,0,0,0,NA,2016-17
Total,71,0.07200000000000001,0.051,0.455,0.054000000000000006,0.084,0.5379999999999999,2016-17
