name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Antwan Scott,405.99999999999994,0.5780000000000001,0.544,0.22699999999999998,0.5429999999999999,0.14,0.20199999999999999,0.32899999999999996,0.259,0.5710000000000001,0.414,0.7190000000000001,0.32,0.762,2015-16
John Gillon,310,0.5740000000000001,0.48100000000000004,0.306,0.43200000000000005,0,0.11599999999999999,0.5,0.222,0.5770000000000001,0.335,0.7,0.5579999999999999,0.879,2015-16
DE,302,0.516,0.49200000000000005,0.212,0.531,0.265,0.21899999999999997,0.212,0,0.57,0.39,0.925,0.265,0.675,2015-16
Emmanuel Omogbo,284,0.518,0.47700000000000004,0.556,0.627,0.525,0.268,0.263,0.45,0.17600000000000002,0.22,0.727,0.461,0.672,2015-16
Dantiel Daniels,194,0.614,0.619,0.753,0.6709999999999999,0.5710000000000001,0.247,0.45799999999999996,0.364,0,NA,NA,0.732,0.57,2015-16
Jeremiah Paige,157,0.462,0.41100000000000003,0.312,0.429,0.28600000000000003,0.23600000000000002,0.243,0.111,0.452,0.324,0.9129999999999999,0.331,0.75,2015-16
Gian Clavell,146,0.588,0.545,0.27399999999999997,0.625,0.24,0.28800000000000003,0.33299999999999996,0.35700000000000004,0.43799999999999994,0.42200000000000004,0.667,0.445,0.754,2015-16
Prentiss Nixon,126,0.529,0.512,0.071,0.556,0.8,0.278,0.371,0.231,0.6509999999999999,0.37799999999999995,0.71,0.23,0.655,2015-16
Fred Richardson III,78,0.48600000000000004,0.429,0.179,0.643,0.33299999999999996,0.295,0.348,0.25,0.526,0.268,1,0.449,0.7140000000000001,2015-16
Kimani Jackson,56.00000000000001,0.44400000000000006,0.429,0.643,0.47200000000000003,0.706,0.321,0.389,0.857,0.036000000000000004,0,NA,0.39299999999999996,0.5,2015-16
VAN,8,0.168,0.125,0.375,0.33299999999999996,1,0.25,0,NA,0.375,0,NA,0.25,0.5,2015-16
Total,2067,0.545,0.504,0.342,0.5670000000000001,0.39,0.225,0.327,0.29600000000000004,0.433,0.364,0.7759999999999999,0.41700000000000004,0.718,2015-16
