name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Quinton Pippen,388,0.545,0.51,0.198,0.442,0.17600000000000002,0.175,0.426,0.207,0.626,0.37,0.611,0.235,0.813,2013-14,ChicagoSt.
Clarke Rosenberg,340,0.542,0.49,0.524,0.545,0.309,0.259,0.364,0.156,0.218,0.33799999999999997,0.76,0.447,0.75,2013-14,ChicagoSt.
Matt Ross,326,0.53,0.498,0.387,0.563,0.39399999999999996,0.19899999999999998,0.415,0.33299999999999996,0.414,0.319,0.977,0.215,0.8,2013-14,ChicagoSt.
Nate Duhon,248,0.505,0.462,0.431,0.57,0.44299999999999995,0.39899999999999997,0.374,0.18899999999999997,0.16899999999999998,0.262,0.909,0.36700000000000005,0.7140000000000001,2013-14,ChicagoSt.
Eddie Denard,188,0.438,0.426,0.644,0.537,0.33799999999999997,0.335,0.23800000000000002,0.4,0.021,0,NA,0.5429999999999999,0.461,2013-14,ChicagoSt.
Corey Gray,145,0.517,0.49700000000000005,0.248,0.41700000000000004,0.2,0.207,0.3,0.111,0.545,0.405,0.812,0.26899999999999996,0.6409999999999999,2013-14,ChicagoSt.
Rahjan Muhammad,57.99999999999999,0.49899999999999994,0.466,0.276,0.5,0.5,0.086,0.2,0,0.638,0.324,1,0.22399999999999998,0.769,2013-14,ChicagoSt.
Jared Dimakos,50,0.505,0.53,0.64,0.688,0.591,0.02,0,NA,0.34,0.17600000000000002,1,0.48,0.375,2013-14,ChicagoSt.
Johnny Griffin,44,0.48800000000000004,0.455,0.773,0.529,0.611,0.205,0.222,1,0.023,0,NA,0.591,0.5770000000000001,2013-14,ChicagoSt.
Kurt Karis,38,0.404,0.368,0.632,0.5,0.16699999999999998,0.184,0.28600000000000003,0.5,0.184,0,NA,0.5,0.526,2013-14,ChicagoSt.
Markus Starks,25,0.372,0.36,0.52,0.385,0.8,0.36,0.111,1,0.12,0.667,0.5,0.16,0.5,2013-14,ChicagoSt.
Jamere Dismukes,13,0.535,0.385,0.231,0.33299999999999996,0,0.154,0.5,0,0.615,0.25,0.5,0.9229999999999999,0.833,2013-14,ChicagoSt.
Quron Davis,9,0.101,0.111,0.556,0.2,0,0.444,0,NA,0,NA,NA,0.222,0,2013-14,ChicagoSt.
Joshua Batson,7.000000000000001,0,0,0,NA,NA,0.5710000000000001,0,NA,0.429,0,NA,0.28600000000000003,0,2013-14,ChicagoSt.
Willie Rosenthal,5,0.42000000000000004,0.4,0.2,0,NA,0.8,0.5,0.5,0,NA,NA,0.4,0.5,2013-14,ChicagoSt.
Total,1884,0.51,0.47700000000000004,0.41,0.53,0.366,0.243,0.345,0.247,0.34700000000000003,0.337,0.768,0.344,0.675,2013-14,ChicagoSt.
