name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Matt Ross,30,0.214,0.19699999999999998,0.519,0.046,0.037000000000000005,0.33299999999999996,2013-14,ChicagoSt.
Eddie Denard,15,0.107,0.138,0.6920000000000001,0.032,0.133,1,2013-14,ChicagoSt.
Clarke Rosenberg,12,0.055999999999999994,0.040999999999999995,0.4,0.023,0,0,2013-14,ChicagoSt.
Nate Duhon,6,0.047,0.049,0.6,0.01,0.027000000000000003,1,2013-14,ChicagoSt.
Quinton Pippen,6,0.065,0.059000000000000004,0.4,0.015,0,0,2013-14,ChicagoSt.
Johnny Griffin,4,0.11800000000000001,0.16699999999999998,0.75,0,0,NA,2013-14,ChicagoSt.
Jared Dimakos,2,0.062,0.045,0.5,0,NA,NA,2013-14,ChicagoSt.
Quron Davis,2,0.4,0,0,0,NA,NA,2013-14,ChicagoSt.
Corey Gray,2,0.027999999999999997,0.067,1,0.033,0,0,2013-14,ChicagoSt.
Willie Rosenthal,1,0,NA,NA,0.25,0.5,1,2013-14,ChicagoSt.
Total,80,0.08900000000000001,0.09,0.536,0.024,0.032,0.455,2013-14,ChicagoSt.
