shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.318,0.648,0.096,0.7170000000000001,2011-12
2pt Jumpers,0.397,0.375,0.087,0.41,2011-12
3pt Shots,0.285,0.4,0.012,0.405,2011-12
