shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.369,0.617,0.084,0.674,2011-12
2pt Jumpers,0.301,0.341,0.05,0.359,2011-12
3pt Shots,0.33,0.33399999999999996,0.012,0.33799999999999997,2011-12
