name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Andrew Fleming,24,0.124,0.114,0.619,0.026000000000000002,0.045,0.5,2019-20
Stephane Ingo,22,0.375,0.387,0.5710000000000001,0.028999999999999998,0,0,2019-20
Nedeljko Prijovic,12,0.11,0.128,0.75,0.024,0,0,2019-20
Sergio El Darwich,12,0.073,0.07400000000000001,0.556,0.017,0,0,2019-20
Miks Antoms,9,0.3,0.267,0.444,0,0,NA,2019-20
Vilgot Larsson,9,0.12300000000000001,0.188,0.75,0.045,0,0,2019-20
Ja'Shonte Wright-Mcleish,5,0.185,0.067,0.2,0,0,NA,2019-20
Mykhailo Yagodin,3,0.111,0,0,0,0,NA,2019-20
Precious Okoh,1,0.025,0.053,1,0,0,NA,2019-20
Total,97,0.13,0.128,0.5710000000000001,0.019,0.009000000000000001,0.16699999999999998,2019-20
