shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.331,0.604,0.124,0.69,2018-19
2pt Jumpers,0.2,0.341,0.038,0.355,2018-19
3pt Shots,0.469,0.32899999999999996,0.005,0.33,2018-19
