shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.299,0.579,0.081,0.63,2012-13,CoastalCarolina
2pt Jumpers,0.282,0.34,0.038,0.353,2012-13,CoastalCarolina
3pt Shots,0.419,0.342,0.013999999999999999,0.34700000000000003,2012-13,CoastalCarolina
