start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.14,0.57,0.54,0.584,0.273,0.5489999999999999,0.187,0.371,2012-13
"Rebound, 11-30 s",0.212,0.4,0.271,0.506,0.433,0.301,0.29600000000000004,0.298,2012-13
"Opp score, 0-10 s",0.043,0.41200000000000003,0.33299999999999996,0.684,0.298,0.353,0.368,0.14300000000000002,2012-13
"Opp score, 11-30 s",0.359,0.469,0.322,0.535,0.387,0.40299999999999997,0.29100000000000004,0.321,2012-13
"Steal, 0-10 s",0.10800000000000001,0.607,0.738,0.6729999999999999,0.159,0.435,0.10300000000000001,0.267,2012-13
"Steal, 11-30 s",0.028999999999999998,0.397,0.231,0.667,0.41,0.312,0.359,0.214,2012-13
Transition,0.29100000000000004,0.56,0.584,0.634,0.23399999999999999,0.484,0.183,0.282,2012-13
