name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Armani Moore,25,0.14300000000000002,0.182,0.727,0.032,0,0,2014-15,Tennessee
Willie Carmichael III,20,0.306,0.33299999999999996,0.667,0.179,0.1,0.2,2014-15,Tennessee
Robert Hubbs III,15,0.239,0.267,0.727,0.053,0.037000000000000005,0.25,2014-15,Tennessee
Derek Reese,14,0.16699999999999998,0.24,0.667,0.087,0.05,0.25,2014-15,Tennessee
Devon Baulkman,12,0.33299999999999996,0.353,0.5,0,0,NA,2014-15,Tennessee
Tariq Owens,6,0.20800000000000002,0.25,0.6,0.1,NA,0,2014-15,Tennessee
Jabari McGhee,5,0.312,0.308,0.8,0,0,NA,2014-15,Tennessee
Josh Richardson,4,0.013000000000000001,0,0,0.015,0.022000000000000002,0.667,2014-15,Tennessee
Kevin Punter,4,0.057,0.062,0.667,0.011000000000000001,0,0,2014-15,Tennessee
Total,105,0.153,0.177,0.6629999999999999,0.036000000000000004,0.023,0.23800000000000002,2014-15,Tennessee
