shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.35600000000000004,0.586,0.14,0.682,2016-17
2pt Jumpers,0.307,0.375,0.066,0.402,2016-17
3pt Shots,0.337,0.381,0.011000000000000001,0.386,2016-17
