shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.386,0.552,0.106,0.617,2014-15
2pt Jumpers,0.317,0.321,0.08800000000000001,0.35200000000000004,2014-15
3pt Shots,0.297,0.319,0.009000000000000001,0.322,2014-15
