shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.43200000000000005,0.609,0.132,0.7020000000000001,2013-14,Chattanooga
2pt Jumpers,0.305,0.359,0.08,0.39,2013-14,Chattanooga
3pt Shots,0.263,0.341,0.02,0.348,2013-14,Chattanooga
